tide,dates
-0.38306946,2020-12-01 09:00:00+00:00
-0.37991667,2020-12-01 09:15:00+00:00
-0.378875,2020-12-01 09:30:00+00:00
-0.37879166,2020-12-01 09:45:00+00:00
-0.365125,2020-12-01 10:00:00+00:00
-0.36280555,2020-12-01 10:15:00+00:00
-0.38213888,2020-12-01 10:30:00+00:00
-0.38745832,2020-12-01 10:45:00+00:00
-0.38320833,2020-12-01 11:00:00+00:00
-0.38751388,2020-12-01 11:15:00+00:00
-0.39326388,2020-12-01 11:30:00+00:00
-0.38593057,2020-12-01 11:45:00+00:00
-0.37397224,2020-12-01 12:00:00+00:00
-0.38269445,2020-12-01 12:15:00+00:00
-0.38475,2020-12-01 12:30:00+00:00
-0.3743472,2020-12-01 12:45:00+00:00
-0.36522222,2020-12-01 13:00:00+00:00
-0.37648612,2020-12-01 13:15:00+00:00
-0.37808332,2020-12-01 13:30:00+00:00
-0.37581944,2020-12-01 13:45:00+00:00
-0.38616666,2020-12-01 14:00:00+00:00
-0.39105555,2020-12-01 14:15:00+00:00
-0.3888889,2020-12-01 14:30:00+00:00
-0.37720138,2020-12-01 14:45:00+00:00
-0.38576388,2020-12-01 15:00:00+00:00
-0.39043057,2020-12-01 15:15:00+00:00
-0.38605556,2020-12-01 15:30:00+00:00
-0.3865139,2020-12-01 15:45:00+00:00
-0.38580555,2020-12-01 16:00:00+00:00
-0.38325,2020-12-01 16:15:00+00:00
-0.3755972,2020-12-01 16:30:00+00:00
-0.3787361,2020-12-01 16:45:00+00:00
-0.37640277,2020-12-01 17:00:00+00:00
-0.37263888,2020-12-01 17:15:00+00:00
-0.3691389,2020-12-01 17:30:00+00:00
-0.37818056,2020-12-01 17:45:00+00:00
-0.38490278,2020-12-01 18:00:00+00:00
-0.3820972,2020-12-01 18:15:00+00:00
-0.38095832,2020-12-01 18:30:00+00:00
-0.37709722,2020-12-01 18:45:00+00:00
-0.37447223,2020-12-01 19:00:00+00:00
-0.36708334,2020-12-01 19:15:00+00:00
-0.36830556,2020-12-01 19:30:00+00:00
-0.37676388,2020-12-01 19:45:00+00:00
-0.37733334,2020-12-01 20:00:00+00:00
-0.37931946,2020-12-01 20:15:00+00:00
-0.37745833,2020-12-01 20:30:00+00:00
-0.37736806,2020-12-01 20:45:00+00:00
-0.376125,2020-12-01 21:00:00+00:00
-0.37666667,2020-12-01 21:15:00+00:00
-0.38225,2020-12-01 21:30:00+00:00
-0.38598612,2020-12-01 21:45:00+00:00
-0.3844861,2020-12-01 22:00:00+00:00
-0.38375,2020-12-01 22:15:00+00:00
-0.3840139,2020-12-01 22:30:00+00:00
-0.38084722,2020-12-01 22:45:00+00:00
-0.3864861,2020-12-01 23:00:00+00:00
-0.38168055,2020-12-01 23:15:00+00:00
-0.38243055,2020-12-01 23:30:00+00:00
-0.3804015,2020-12-01 23:45:00+00:00
-0.37909722,2020-12-02 00:00:00+00:00
-0.38206944,2020-12-02 01:15:00+00:00
-0.37320834,2020-12-02 01:30:00+00:00
-0.37226388,2020-12-02 01:45:00+00:00
-0.3703889,2020-12-02 02:00:00+00:00
-0.37301388,2020-12-02 02:15:00+00:00
-0.37836805,2020-12-02 02:30:00+00:00
-0.37540278,2020-12-02 02:45:00+00:00
-0.3774861,2020-12-02 03:00:00+00:00
-0.36938888,2020-12-02 03:15:00+00:00
-0.37377778,2020-12-02 03:30:00+00:00
-0.37168056,2020-12-02 03:45:00+00:00
-0.3740278,2020-12-02 04:00:00+00:00
-0.371625,2020-12-02 04:15:00+00:00
-0.37002778,2020-12-02 04:30:00+00:00
-0.37268054,2020-12-02 04:45:00+00:00
-0.37129167,2020-12-02 05:00:00+00:00
-0.3729861,2020-12-02 05:15:00+00:00
-0.38023612,2020-12-02 05:30:00+00:00
-0.3842778,2020-12-02 05:45:00+00:00
-0.3810139,2020-12-02 06:00:00+00:00
-0.37973613,2020-12-02 06:15:00+00:00
-0.37827778,2020-12-02 06:30:00+00:00
-0.37658334,2020-12-02 06:45:00+00:00
-0.378625,2020-12-02 07:00:00+00:00
-0.3747222,2020-12-02 07:15:00+00:00
-0.37668055,2020-12-02 07:30:00+00:00
-0.3709861,2020-12-02 07:45:00+00:00
-0.37215278,2020-12-02 08:00:00+00:00
-0.37202778,2020-12-02 08:15:00+00:00
-0.37219444,2020-12-02 08:30:00+00:00
-0.37458333,2020-12-02 08:45:00+00:00
-0.374375,2020-12-02 09:00:00+00:00
-0.37194446,2020-12-02 09:15:00+00:00
-0.36927778,2020-12-02 09:30:00+00:00
-0.36986113,2020-12-02 09:45:00+00:00
-0.3708611,2020-12-02 10:00:00+00:00
-0.36956945,2020-12-02 10:15:00+00:00
-0.36915973,2020-12-02 10:30:00+00:00
-0.36568055,2020-12-02 10:45:00+00:00
-0.36247224,2020-12-02 11:00:00+00:00
-0.36229166,2020-12-02 11:15:00+00:00
-0.36715278,2020-12-02 11:30:00+00:00
-0.364875,2020-12-02 11:45:00+00:00
-0.36765277,2020-12-02 12:00:00+00:00
-0.36493057,2020-12-02 12:15:00+00:00
-0.36180556,2020-12-02 12:30:00+00:00
-0.36384723,2020-12-02 12:45:00+00:00
-0.35908332,2020-12-02 13:00:00+00:00
-0.36394444,2020-12-02 13:15:00+00:00
-0.3676389,2020-12-02 13:30:00+00:00
-0.36591667,2020-12-02 13:45:00+00:00
-0.3652361,2020-12-02 14:00:00+00:00
-0.36558333,2020-12-02 14:15:00+00:00
-0.36358333,2020-12-02 14:30:00+00:00
-0.36277777,2020-12-02 14:45:00+00:00
-0.36406943,2020-12-02 15:00:00+00:00
-0.36240277,2020-12-02 15:15:00+00:00
-0.36225,2020-12-02 15:30:00+00:00
-0.35860416,2020-12-02 15:45:00+00:00
-0.36630556,2020-12-02 16:00:00+00:00
-0.36708334,2020-12-02 16:15:00+00:00
-0.36759722,2020-12-02 16:30:00+00:00
-0.37316668,2020-12-02 16:45:00+00:00
-0.36383334,2020-12-02 17:00:00+00:00
-0.36536112,2020-12-02 17:15:00+00:00
-0.3612778,2020-12-02 17:30:00+00:00
-0.3519861,2020-12-02 17:45:00+00:00
-0.3551528,2020-12-02 18:00:00+00:00
-0.35716668,2020-12-02 18:15:00+00:00
-0.35499305,2020-12-02 18:30:00+00:00
-0.36075,2020-12-02 18:45:00+00:00
-0.35966668,2020-12-02 19:00:00+00:00
-0.36052778,2020-12-02 19:15:00+00:00
-0.36276388,2020-12-02 19:30:00+00:00
-0.35958335,2020-12-02 19:45:00+00:00
-0.35844445,2020-12-02 20:00:00+00:00
-0.35883334,2020-12-02 20:15:00+00:00
-0.35576388,2020-12-02 20:30:00+00:00
-0.3602361,2020-12-02 20:45:00+00:00
-0.35969445,2020-12-02 21:00:00+00:00
-0.36308333,2020-12-02 21:15:00+00:00
-0.36429167,2020-12-02 21:30:00+00:00
-0.363125,2020-12-02 21:45:00+00:00
-0.364375,2020-12-02 22:00:00+00:00
-0.36029166,2020-12-02 22:15:00+00:00
-0.358125,2020-12-02 22:30:00+00:00
-0.35758334,2020-12-02 22:45:00+00:00
-0.3551389,2020-12-02 23:00:00+00:00
-0.35673612,2020-12-02 23:15:00+00:00
-0.35577777,2020-12-02 23:30:00+00:00
-0.355464,2020-12-02 23:45:00+00:00
-0.35583332,2020-12-03 00:00:00+00:00
-0.35751387,2020-12-03 01:15:00+00:00
-0.358,2020-12-03 01:30:00+00:00
-0.35213888,2020-12-03 01:45:00+00:00
-0.3526528,2020-12-03 02:00:00+00:00
-0.35579166,2020-12-03 02:15:00+00:00
-0.35409722,2020-12-03 02:30:00+00:00
-0.35520834,2020-12-03 02:45:00+00:00
-0.35159722,2020-12-03 03:00:00+00:00
-0.34825,2020-12-03 03:15:00+00:00
-0.34329167,2020-12-03 03:30:00+00:00
-0.34172222,2020-12-03 03:45:00+00:00
-0.3396389,2020-12-03 04:00:00+00:00
-0.33931944,2020-12-03 04:15:00+00:00
-0.33755556,2020-12-03 04:30:00+00:00
-0.33944446,2020-12-03 04:45:00+00:00
-0.34293056,2020-12-03 05:00:00+00:00
-0.34635416,2020-12-03 05:15:00+00:00
-0.35745832,2020-12-03 05:30:00+00:00
-0.36479166,2020-12-03 05:45:00+00:00
-0.36479166,2020-12-03 06:00:00+00:00
-0.36404166,2020-12-03 06:15:00+00:00
-0.35770833,2020-12-03 06:30:00+00:00
-0.358,2020-12-03 06:45:00+00:00
-0.35480556,2020-12-03 07:00:00+00:00
-0.3568611,2020-12-03 07:15:00+00:00
-0.36683333,2020-12-03 07:30:00+00:00
-0.3608889,2020-12-03 07:45:00+00:00
-0.36113888,2020-12-03 08:00:00+00:00
-0.3681111,2020-12-03 08:15:00+00:00
-0.36719444,2020-12-03 08:30:00+00:00
-0.36516666,2020-12-03 08:45:00+00:00
-0.35975,2020-12-03 09:00:00+00:00
-0.36247224,2020-12-03 09:15:00+00:00
-0.36047223,2020-12-03 09:30:00+00:00
-0.35904166,2020-12-03 09:45:00+00:00
-0.36397222,2020-12-03 10:00:00+00:00
-0.37025,2020-12-03 10:15:00+00:00
-0.37181944,2020-12-03 10:30:00+00:00
-0.37006944,2020-12-03 10:45:00+00:00
-0.36858332,2020-12-03 11:00:00+00:00
-0.3704861,2020-12-03 11:15:00+00:00
-0.36358333,2020-12-03 11:30:00+00:00
-0.35605556,2020-12-03 11:45:00+00:00
-0.35701388,2020-12-03 12:00:00+00:00
-0.3505,2020-12-03 12:15:00+00:00
-0.35031945,2020-12-03 12:30:00+00:00
-0.35795835,2020-12-03 12:45:00+00:00
-0.36726388,2020-12-03 13:00:00+00:00
-0.37008333,2020-12-03 13:15:00+00:00
-0.3727222,2020-12-03 13:30:00+00:00
-0.37131944,2020-12-03 13:45:00+00:00
-0.36419445,2020-12-03 14:00:00+00:00
-0.36516666,2020-12-03 14:15:00+00:00
-0.36365277,2020-12-03 14:30:00+00:00
-0.36804166,2020-12-03 14:45:00+00:00
-0.36930555,2020-12-03 15:00:00+00:00
-0.37190276,2020-12-03 15:15:00+00:00
-0.37408334,2020-12-03 15:30:00+00:00
-0.37388888,2020-12-03 15:45:00+00:00
-0.3736875,2020-12-03 16:00:00+00:00
-0.37195835,2020-12-03 16:15:00+00:00
-0.37245834,2020-12-03 16:30:00+00:00
-0.37344444,2020-12-03 16:45:00+00:00
-0.36654165,2020-12-03 17:00:00+00:00
-0.3678889,2020-12-03 17:15:00+00:00
-0.37579167,2020-12-03 17:30:00+00:00
-0.38093054,2020-12-03 17:45:00+00:00
-0.3830278,2020-12-03 18:00:00+00:00
-0.38805556,2020-12-03 18:15:00+00:00
-0.3951875,2020-12-03 18:30:00+00:00
-0.39527777,2020-12-03 18:45:00+00:00
-0.39354166,2020-12-03 19:00:00+00:00
-0.39911112,2020-12-03 19:15:00+00:00
-0.3910139,2020-12-03 19:30:00+00:00
-0.38915277,2020-12-03 19:45:00+00:00
-0.38730556,2020-12-03 20:00:00+00:00
-0.382375,2020-12-03 20:15:00+00:00
-0.38745832,2020-12-03 20:30:00+00:00
-0.38916665,2020-12-03 20:45:00+00:00
-0.39634722,2020-12-03 21:00:00+00:00
-0.39333335,2020-12-03 21:15:00+00:00
-0.3932361,2020-12-03 21:30:00+00:00
-0.39430556,2020-12-03 21:45:00+00:00
-0.39418057,2020-12-03 22:00:00+00:00
-0.3928611,2020-12-03 22:15:00+00:00
-0.39661112,2020-12-03 22:30:00+00:00
-0.40644443,2020-12-03 22:45:00+00:00
-0.4039722,2020-12-03 23:00:00+00:00
-0.40420833,2020-12-03 23:15:00+00:00
-0.40454167,2020-12-03 23:30:00+00:00
-0.40900666,2020-12-03 23:45:00+00:00
-0.4085139,2020-12-04 00:00:00+00:00
-0.40970832,2020-12-04 01:15:00+00:00
-0.4174722,2020-12-04 01:30:00+00:00
-0.4177361,2020-12-04 01:45:00+00:00
-0.414375,2020-12-04 02:00:00+00:00
-0.41956943,2020-12-04 02:15:00+00:00
-0.41929168,2020-12-04 02:30:00+00:00
-0.42493054,2020-12-04 02:45:00+00:00
-0.4257361,2020-12-04 03:00:00+00:00
-0.42666668,2020-12-04 03:15:00+00:00
-0.4281111,2020-12-04 03:30:00+00:00
-0.42518055,2020-12-04 03:45:00+00:00
-0.42269444,2020-12-04 04:00:00+00:00
-0.4212361,2020-12-04 04:15:00+00:00
-0.42272222,2020-12-04 04:30:00+00:00
-0.42325693,2020-12-04 04:45:00+00:00
-0.428625,2020-12-04 05:00:00+00:00
-0.4308889,2020-12-04 05:15:00+00:00
-0.4314722,2020-12-04 05:30:00+00:00
-0.43293056,2020-12-04 05:45:00+00:00
-0.42844445,2020-12-04 06:00:00+00:00
-0.42630556,2020-12-04 06:15:00+00:00
-0.41333333,2020-12-04 06:30:00+00:00
-0.40870833,2020-12-04 06:45:00+00:00
-0.39997223,2020-12-04 07:00:00+00:00
-0.39702085,2020-12-04 07:15:00+00:00
-0.4038611,2020-12-04 07:30:00+00:00
-0.40790278,2020-12-04 07:45:00+00:00
-0.417375,2020-12-04 08:00:00+00:00
-0.42526388,2020-12-04 08:15:00+00:00
-0.41826388,2020-12-04 08:30:00+00:00
-0.41341665,2020-12-04 08:45:00+00:00
-0.39866668,2020-12-04 09:00:00+00:00
-0.39166668,2020-12-04 09:15:00+00:00
-0.37736112,2020-12-04 09:30:00+00:00
-0.36597222,2020-12-04 09:45:00+00:00
-0.3676389,2020-12-04 10:00:00+00:00
-0.36393055,2020-12-04 10:15:00+00:00
-0.34681943,2020-12-04 10:30:00+00:00
-0.34555554,2020-12-04 10:45:00+00:00
-0.3581389,2020-12-04 11:00:00+00:00
-0.36079165,2020-12-04 11:15:00+00:00
-0.35606945,2020-12-04 11:30:00+00:00
-0.3520139,2020-12-04 11:45:00+00:00
-0.3438611,2020-12-04 12:00:00+00:00
-0.3441389,2020-12-04 12:15:00+00:00
-0.35519445,2020-12-04 12:30:00+00:00
-0.35652083,2020-12-04 12:45:00+00:00
-0.3536111,2020-12-04 13:00:00+00:00
-0.35266668,2020-12-04 13:15:00+00:00
-0.35420832,2020-12-04 13:30:00+00:00
-0.34455556,2020-12-04 13:45:00+00:00
-0.34658334,2020-12-04 14:00:00+00:00
-0.3508472,2020-12-04 14:15:00+00:00
-0.3434861,2020-12-04 14:30:00+00:00
-0.3474861,2020-12-04 14:45:00+00:00
-0.35293055,2020-12-04 15:00:00+00:00
-0.3571528,2020-12-04 15:15:00+00:00
-0.3755972,2020-12-04 15:30:00+00:00
-0.38440278,2020-12-04 15:45:00+00:00
-0.39497918,2020-12-04 16:00:00+00:00
-0.37866667,2020-12-04 16:15:00+00:00
-0.37944445,2020-12-04 16:30:00+00:00
-0.36443055,2020-12-04 16:45:00+00:00
-0.35222223,2020-12-04 17:00:00+00:00
-0.35030556,2020-12-04 17:15:00+00:00
-0.36434722,2020-12-04 17:30:00+00:00
-0.37491667,2020-12-04 17:45:00+00:00
-0.38805556,2020-12-04 18:00:00+00:00
-0.40534723,2020-12-04 18:15:00+00:00
-0.40408334,2020-12-04 18:30:00+00:00
-0.41030556,2020-12-04 18:45:00+00:00
-0.40263888,2020-12-04 19:00:00+00:00
-0.39254168,2020-12-04 19:15:00+00:00
-0.39116666,2020-12-04 19:30:00+00:00
-0.38605556,2020-12-04 19:45:00+00:00
-0.38243055,2020-12-04 20:00:00+00:00
-0.38604167,2020-12-04 20:15:00+00:00
-0.39631945,2020-12-04 20:30:00+00:00
-0.39520833,2020-12-04 20:45:00+00:00
-0.39694443,2020-12-04 21:00:00+00:00
-0.39901388,2020-12-04 21:15:00+00:00
-0.40019444,2020-12-04 21:30:00+00:00
-0.39608333,2020-12-04 21:45:00+00:00
-0.39147222,2020-12-04 22:00:00+00:00
-0.39840278,2020-12-04 22:15:00+00:00
-0.39408332,2020-12-04 22:30:00+00:00
-0.3957361,2020-12-04 22:45:00+00:00
-0.39570832,2020-12-04 23:00:00+00:00
-0.39283332,2020-12-04 23:15:00+00:00
-0.39268056,2020-12-04 23:30:00+00:00
-0.39012644,2020-12-04 23:45:00+00:00
-0.3911111,2020-12-05 00:00:00+00:00
-0.39040276,2020-12-05 01:15:00+00:00
-0.3960139,2020-12-05 01:30:00+00:00
-0.39365277,2020-12-05 01:45:00+00:00
-0.391125,2020-12-05 02:00:00+00:00
-0.3935139,2020-12-05 02:15:00+00:00
-0.39316666,2020-12-05 02:30:00+00:00
-0.3891111,2020-12-05 02:45:00+00:00
-0.38970834,2020-12-05 03:00:00+00:00
-0.38725,2020-12-05 03:15:00+00:00
-0.3862361,2020-12-05 03:30:00+00:00
-0.38695833,2020-12-05 03:45:00+00:00
-0.38615277,2020-12-05 04:00:00+00:00
-0.3877639,2020-12-05 04:15:00+00:00
-0.3882361,2020-12-05 04:30:00+00:00
-0.38793054,2020-12-05 04:45:00+00:00
-0.38983333,2020-12-05 05:00:00+00:00
-0.3925278,2020-12-05 05:15:00+00:00
-0.3922639,2020-12-05 05:30:00+00:00
-0.3915,2020-12-05 05:45:00+00:00
-0.39340279,2020-12-05 06:00:00+00:00
-0.39143056,2020-12-05 06:15:00+00:00
-0.38848612,2020-12-05 06:30:00+00:00
-0.38899305,2020-12-05 06:45:00+00:00
-0.3890972,2020-12-05 07:00:00+00:00
-0.38944444,2020-12-05 07:15:00+00:00
-0.38988888,2020-12-05 07:30:00+00:00
-0.38430557,2020-12-05 07:45:00+00:00
-0.38818055,2020-12-05 08:00:00+00:00
-0.39019445,2020-12-05 08:15:00+00:00
-0.39433333,2020-12-05 08:30:00+00:00
-0.39526388,2020-12-05 08:45:00+00:00
-0.3905,2020-12-05 09:00:00+00:00
-0.38666666,2020-12-05 09:15:00+00:00
-0.3871389,2020-12-05 09:30:00+00:00
-0.38680556,2020-12-05 09:45:00+00:00
-0.38658333,2020-12-05 10:00:00+00:00
-0.38408333,2020-12-05 10:15:00+00:00
-0.3775139,2020-12-05 10:30:00+00:00
-0.36930555,2020-12-05 10:45:00+00:00
-0.36881945,2020-12-05 11:00:00+00:00
-0.368625,2020-12-05 11:15:00+00:00
-0.3779861,2020-12-05 11:30:00+00:00
-0.38572222,2020-12-05 11:45:00+00:00
-0.39156944,2020-12-05 12:00:00+00:00
-0.38925,2020-12-05 12:15:00+00:00
-0.3804722,2020-12-05 12:30:00+00:00
-0.37480557,2020-12-05 12:45:00+00:00
-0.37284723,2020-12-05 13:00:00+00:00
-0.37256944,2020-12-05 13:15:00+00:00
-0.37611112,2020-12-05 13:30:00+00:00
-0.37570834,2020-12-05 13:45:00+00:00
-0.3766389,2020-12-05 14:00:00+00:00
-0.3820139,2020-12-05 14:15:00+00:00
-0.38406944,2020-12-05 14:30:00+00:00
-0.38413888,2020-12-05 14:45:00+00:00
-0.38006943,2020-12-05 15:00:00+00:00
-0.37656945,2020-12-05 15:15:00+00:00
-0.37795833,2020-12-05 15:30:00+00:00
-0.37715277,2020-12-05 15:45:00+00:00
-0.3810278,2020-12-05 16:00:00+00:00
-0.390375,2020-12-05 16:15:00+00:00
-0.39015278,2020-12-05 16:30:00+00:00
-0.38675,2020-12-05 16:45:00+00:00
-0.38370833,2020-12-05 17:00:00+00:00
-0.38545832,2020-12-05 17:15:00+00:00
-0.3871528,2020-12-05 17:30:00+00:00
-0.38841668,2020-12-05 17:45:00+00:00
-0.39052778,2020-12-05 18:00:00+00:00
-0.3918889,2020-12-05 18:15:00+00:00
-0.3853611,2020-12-05 18:30:00+00:00
-0.38454166,2020-12-05 18:45:00+00:00
-0.38855556,2020-12-05 19:00:00+00:00
-0.39027083,2020-12-05 19:15:00+00:00
-0.39347222,2020-12-05 19:30:00+00:00
-0.39758334,2020-12-05 19:45:00+00:00
-0.3969861,2020-12-05 20:00:00+00:00
-0.39022222,2020-12-05 20:15:00+00:00
-0.38780555,2020-12-05 20:30:00+00:00
-0.39015278,2020-12-05 20:45:00+00:00
-0.3911111,2020-12-05 21:00:00+00:00
-0.38951388,2020-12-05 21:15:00+00:00
-0.39030555,2020-12-05 21:30:00+00:00
-0.39655554,2020-12-05 21:45:00+00:00
-0.39359722,2020-12-05 22:00:00+00:00
-0.39694443,2020-12-05 22:15:00+00:00
-0.39565277,2020-12-05 22:30:00+00:00
-0.39494446,2020-12-05 22:45:00+00:00
-0.39231944,2020-12-05 23:00:00+00:00
-0.3861389,2020-12-05 23:15:00+00:00
-0.38718057,2020-12-05 23:30:00+00:00
-0.38421506,2020-12-05 23:45:00+00:00
-0.3854097,2020-12-06 00:00:00+00:00
-0.3962778,2020-12-06 01:15:00+00:00
-0.3965,2020-12-06 01:30:00+00:00
-0.4020139,2020-12-06 01:45:00+00:00
-0.40124306,2020-12-06 02:00:00+00:00
-0.3985,2020-12-06 02:15:00+00:00
-0.39336112,2020-12-06 02:30:00+00:00
-0.38984722,2020-12-06 02:45:00+00:00
-0.39461112,2020-12-06 03:00:00+00:00
-0.38993055,2020-12-06 03:15:00+00:00
-0.38970834,2020-12-06 03:30:00+00:00
-0.39140278,2020-12-06 03:45:00+00:00
-0.3988611,2020-12-06 04:00:00+00:00
-0.39786112,2020-12-06 04:15:00+00:00
-0.39494446,2020-12-06 04:30:00+00:00
-0.39690277,2020-12-06 04:45:00+00:00
-0.39297223,2020-12-06 05:00:00+00:00
-0.3957778,2020-12-06 05:15:00+00:00
-0.39205554,2020-12-06 05:30:00+00:00
-0.39706945,2020-12-06 05:45:00+00:00
-0.39965278,2020-12-06 06:00:00+00:00
-0.40158334,2020-12-06 06:15:00+00:00
-0.40418056,2020-12-06 06:30:00+00:00
-0.4065278,2020-12-06 06:45:00+00:00
-0.40783334,2020-12-06 07:00:00+00:00
-0.40119445,2020-12-06 07:15:00+00:00
-0.40194446,2020-12-06 07:30:00+00:00
-0.40188888,2020-12-06 07:45:00+00:00
-0.40204167,2020-12-06 08:00:00+00:00
-0.40041667,2020-12-06 08:15:00+00:00
-0.39918056,2020-12-06 08:30:00+00:00
-0.40318057,2020-12-06 08:45:00+00:00
-0.40105554,2020-12-06 09:00:00+00:00
-0.40265277,2020-12-06 09:15:00+00:00
-0.40456945,2020-12-06 09:30:00+00:00
-0.404,2020-12-06 09:45:00+00:00
-0.40452778,2020-12-06 10:00:00+00:00
-0.40123612,2020-12-06 10:15:00+00:00
-0.40291667,2020-12-06 10:30:00+00:00
-0.40070835,2020-12-06 10:45:00+00:00
-0.39824307,2020-12-06 11:00:00+00:00
-0.40269443,2020-12-06 11:15:00+00:00
-0.40484723,2020-12-06 11:30:00+00:00
-0.40104166,2020-12-06 11:45:00+00:00
-0.39941666,2020-12-06 12:00:00+00:00
-0.4008889,2020-12-06 12:15:00+00:00
-0.39469445,2020-12-06 12:30:00+00:00
-0.395,2020-12-06 12:45:00+00:00
-0.39430556,2020-12-06 13:00:00+00:00
-0.39607638,2020-12-06 13:15:00+00:00
-0.39201388,2020-12-06 13:30:00+00:00
-0.38301387,2020-12-06 13:45:00+00:00
-0.38769445,2020-12-06 14:00:00+00:00
-0.37693056,2020-12-06 14:15:00+00:00
-0.38288888,2020-12-06 14:30:00+00:00
-0.3883611,2020-12-06 14:45:00+00:00
-0.38947222,2020-12-06 15:00:00+00:00
-0.38218054,2020-12-06 15:15:00+00:00
-0.3769028,2020-12-06 15:30:00+00:00
-0.3821597,2020-12-06 15:45:00+00:00
-0.38561112,2020-12-06 16:00:00+00:00
-0.38704166,2020-12-06 16:15:00+00:00
-0.38627777,2020-12-06 16:30:00+00:00
-0.39434722,2020-12-06 16:45:00+00:00
-0.39291668,2020-12-06 17:00:00+00:00
-0.39606944,2020-12-06 17:15:00+00:00
-0.3995,2020-12-06 17:30:00+00:00
-0.40070835,2020-12-06 17:45:00+00:00
-0.39620835,2020-12-06 18:00:00+00:00
-0.38977084,2020-12-06 18:15:00+00:00
-0.38940278,2020-12-06 18:30:00+00:00
-0.38456944,2020-12-06 18:45:00+00:00
-0.38195834,2020-12-06 19:00:00+00:00
-0.38443056,2020-12-06 19:15:00+00:00
-0.38451388,2020-12-06 19:30:00+00:00
-0.38315278,2020-12-06 19:45:00+00:00
-0.37734723,2020-12-06 20:00:00+00:00
-0.38473612,2020-12-06 20:15:00+00:00
-0.3848611,2020-12-06 20:30:00+00:00
-0.37807637,2020-12-06 20:45:00+00:00
-0.37584722,2020-12-06 21:00:00+00:00
-0.37172222,2020-12-06 21:15:00+00:00
-0.3702222,2020-12-06 21:30:00+00:00
-0.36806944,2020-12-06 21:45:00+00:00
-0.37466666,2020-12-06 22:00:00+00:00
-0.37986112,2020-12-06 22:15:00+00:00
-0.38156945,2020-12-06 22:30:00+00:00
-0.38029167,2020-12-06 22:45:00+00:00
-0.37709722,2020-12-06 23:00:00+00:00
-0.37618056,2020-12-06 23:15:00+00:00
-0.36922222,2020-12-06 23:30:00+00:00
-0.3692248,2020-12-06 23:45:00+00:00
-0.3698889,2020-12-07 00:00:00+00:00
-0.37715277,2020-12-07 01:15:00+00:00
-0.37573612,2020-12-07 01:30:00+00:00
-0.37193057,2020-12-07 01:45:00+00:00
-0.3673611,2020-12-07 02:00:00+00:00
-0.364125,2020-12-07 02:15:00+00:00
-0.36925,2020-12-07 02:30:00+00:00
-0.37129167,2020-12-07 02:45:00+00:00
-0.37095833,2020-12-07 03:00:00+00:00
-0.36993057,2020-12-07 03:15:00+00:00
-0.36786112,2020-12-07 03:30:00+00:00
-0.3659861,2020-12-07 03:45:00+00:00
-0.36233333,2020-12-07 04:00:00+00:00
-0.36177778,2020-12-07 04:15:00+00:00
-0.36094445,2020-12-07 04:30:00+00:00
-0.35783333,2020-12-07 04:45:00+00:00
-0.3548611,2020-12-07 05:00:00+00:00
-0.35473612,2020-12-07 05:15:00+00:00
-0.3557361,2020-12-07 05:30:00+00:00
-0.35966668,2020-12-07 05:45:00+00:00
-0.36347222,2020-12-07 06:00:00+00:00
-0.3655139,2020-12-07 06:15:00+00:00
-0.36505556,2020-12-07 06:30:00+00:00
-0.36265278,2020-12-07 06:45:00+00:00
-0.35940972,2020-12-07 07:00:00+00:00
-0.35718057,2020-12-07 07:15:00+00:00
-0.3542639,2020-12-07 07:30:00+00:00
-0.34869444,2020-12-07 07:45:00+00:00
-0.35391667,2020-12-07 08:00:00+00:00
-0.35725,2020-12-07 08:15:00+00:00
-0.35869443,2020-12-07 08:30:00+00:00
-0.3622361,2020-12-07 08:45:00+00:00
-0.36275,2020-12-07 09:00:00+00:00
-0.36106944,2020-12-07 09:15:00+00:00
-0.35933334,2020-12-07 09:30:00+00:00
-0.35527083,2020-12-07 09:45:00+00:00
-0.3529861,2020-12-07 10:00:00+00:00
-0.35191667,2020-12-07 10:15:00+00:00
-0.3497639,2020-12-07 10:30:00+00:00
-0.35179168,2020-12-07 10:45:00+00:00
-0.351,2020-12-07 11:00:00+00:00
-0.34730557,2020-12-07 11:15:00+00:00
-0.343875,2020-12-07 11:30:00+00:00
-0.3405972,2020-12-07 11:45:00+00:00
-0.33529165,2020-12-07 12:00:00+00:00
-0.33205557,2020-12-07 12:15:00+00:00
-0.337875,2020-12-07 12:30:00+00:00
-0.34319445,2020-12-07 12:45:00+00:00
-0.35141668,2020-12-07 13:00:00+00:00
-0.36745834,2020-12-07 13:15:00+00:00
-0.3804722,2020-12-07 13:30:00+00:00
-0.3672361,2020-12-07 13:45:00+00:00
-0.3538889,2020-12-07 14:00:00+00:00
-0.33641666,2020-12-07 14:15:00+00:00
-0.33305556,2020-12-07 14:30:00+00:00
-0.3217778,2020-12-07 14:45:00+00:00
-0.31372222,2020-12-07 15:00:00+00:00
-0.33797222,2020-12-07 15:15:00+00:00
-0.33156943,2020-12-07 15:30:00+00:00
-0.34404168,2020-12-07 15:45:00+00:00
-0.35818055,2020-12-07 16:00:00+00:00
-0.36719444,2020-12-07 16:15:00+00:00
-0.37294444,2020-12-07 16:30:00+00:00
-0.36566666,2020-12-07 16:45:00+00:00
-0.36043057,2020-12-07 17:00:00+00:00
